date,fips,aggregate_level,country_x,state,index,cases,deaths,recovered,cumulative_icu,cumulative_hospitalized,current_icu,current_icu_total,current_hospitalized,current_ventilated,staffed_beds,icu_beds,positive_tests,negative_tests,contact_tracers_count,hospital_beds_in_use_any,Rt_MAP__new_cases,Rt_ci31__new_cases,Rt_ci68__new_cases,Rt_ci5__new_cases,Rt_ci95__new_cases,new_deaths,Rt_MAP__new_deaths,Rt_ci31__new_deaths,Rt_ci68__new_deaths,Rt_ci5__new_deaths,Rt_ci95__new_deaths,lag_days__new_deaths,Rt_MAP_composite,Rt_ci95_composite,country_y,county,raw_search,smoothed_search
2020-01-21,53,state,USA,WA,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-22,53,state,USA,WA,,1.0,0.0,,,,,,,,,,2.0,0.0,,,1.5,1.56,2.92,0.56,5.5,0.0,1.52,1.56,2.92,0.56,5.5,-17.0,1.5,2.6547005383792515,,,,
2020-01-23,53,state,USA,WA,,1.0,0.0,,,,,,,,,,2.0,0.0,,,1.5,1.56,2.92,0.56,5.5,0.0,1.52,1.56,2.92,0.56,5.5,-17.0,1.5,2.6547005383792515,,,,
2020-01-24,17,state,USA,IL,,1.0,0.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
2020-01-24,53,state,USA,WA,,1.0,0.0,,,,,,,,,,2.0,0.0,,,1.5,1.56,2.92,0.56,5.5,0.0,1.52,1.56,2.92,0.56,5.5,-17.0,1.5,2.6547005383792515,,,,
2020-01-25,06,state,USA,CA,,1.0,0.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
2020-01-25,17,state,USA,IL,,1.0,0.0,,,,,,,,,,1.0,,,,1.5,1.56,2.92,0.56,5.5,0.0,1.52,1.56,2.92,0.56,5.5,-21.0,1.7500127686053897,2.8325408373570578,,,,
2020-01-25,53,state,USA,WA,,1.0,0.0,,,,,,,,,,2.0,0.0,,,1.5,1.56,2.92,0.56,5.5,0.0,1.52,1.56,2.92,0.56,5.5,-17.0,1.4999999999999998,2.6547005383792515,,,,
2020-01-26,04,state,USA,AZ,,1.0,0.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
2020-01-26,06,state,USA,CA,,2.0,0.0,,,,,,,,,,2.0,,,,1.5,1.56,2.92,0.56,5.5,,,,,,,,1.4597033713295209,2.6260365444139406,,,,
2020-01-26,17,state,USA,IL,,1.0,0.0,,,,,,,,,,1.0,,,,1.58,1.62,3.08,0.54,5.62,0.0,1.52,1.56,2.92,0.56,5.5,-21.0,1.7711661826002314,2.8822288028711767,,,,
2020-01-26,53,state,USA,WA,,1.0,0.0,,,,,,,,,,2.0,0.0,,,1.5,1.56,2.92,0.56,5.5,0.0,1.52,1.56,2.92,0.56,5.5,-17.0,1.4999999999999998,2.6547005383792515,,,,
2020-01-27,04,state,USA,AZ,,1.0,0.0,,,,,,,,,,1.0,,,,1.5,1.56,2.92,0.56,5.5,0.0,1.5,1.56,2.92,0.56,5.5,-1.0,1.5,2.6547005383792515,,,,
2020-01-27,06,state,USA,CA,,2.0,0.0,,,,,,,,,,2.0,,,,1.52,1.56,2.96,0.52,5.34,,,,,,,,1.4476054931909383,2.5712430013401546,,,,
2020-01-27,17,state,USA,IL,,1.0,0.0,,,,,,,,,,1.0,,,,1.66,1.68,3.22,0.52,5.74,0.0,1.52,1.56,2.92,0.56,5.5,-21.0,1.7943872545498893,2.933387544901709,,,,
2020-01-27,53,state,USA,WA,,1.0,0.0,,,,,,,,,,2.0,0.0,,,1.5,1.56,2.92,0.56,5.5,0.0,1.52,1.56,2.92,0.56,5.5,-17.0,1.5002243680220773,2.654860136932357,,,,
2020-01-28,04,state,USA,AZ,,1.0,0.0,,,,,,,,,,1.0,,,,1.5,1.56,2.92,0.56,5.5,0.0,1.5,1.56,2.92,0.56,5.5,-1.0,1.5,2.6547005383792515,,,,
2020-01-28,06,state,USA,CA,,2.0,0.0,,,,,,,,,,2.0,,,,1.54,1.56,2.98,0.5,5.28,,,,,,,,1.4341895171499055,2.544379375912799,,,,
2020-01-28,17,state,USA,IL,,1.0,0.0,,,,,,,,,,1.0,,,,1.72,1.72,3.3200000000000003,0.52,5.86,0.0,1.52,1.56,2.92,0.56,5.5,-21.0,1.8199162966900904,2.9861880035173884,,,,
2020-01-28,53,state,USA,WA,,1.0,0.0,,,,,,,,,,2.0,0.0,,,1.5,1.56,2.92,0.56,5.5,0.0,1.52,1.56,2.92,0.56,5.5,-17.0,1.500507656217513,2.6550616468698465,,,,
2020-01-29,04,state,USA,AZ,,1.0,0.0,,,,,,,,,,1.0,,,,1.5,1.56,2.92,0.56,5.5,0.0,1.5,1.56,2.92,0.56,5.5,-1.0,1.5,2.6547005383792515,,,,
2020-01-29,06,state,USA,CA,,2.0,0.0,,,,,,,,,,2.0,,,,1.52,1.54,3.0,0.48,5.26,,,,,,,,1.4195718582770702,2.5282079689906443,,,,
2020-01-29,17,state,USA,IL,,1.0,0.0,,,,,,,,,,1.0,,,,1.78,1.76,3.4,0.52,5.96,0.0,1.52,1.56,2.92,0.56,5.5,-21.0,1.8484907742705767,3.0353812533958333,,,,
2020-01-29,53,state,USA,WA,,1.0,0.0,,,,,,,,,,3.0,0.0,,,1.5,1.56,2.92,0.56,5.5,0.0,1.52,1.56,2.92,0.56,5.5,-17.0,1.5008666271513134,2.655316991821016,,,,
2020-01-30,04,state,USA,AZ,,1.0,0.0,,,,,,,,,,1.0,,,,1.5,1.56,2.92,0.56,5.5,0.0,1.5,1.56,2.92,0.56,5.5,-1.0,1.4999999999999998,2.6547005383792515,,,,
2020-01-30,06,state,USA,CA,,2.0,0.0,,,,,,,,,,2.0,,,,1.5,1.54,3.0,0.46,5.24,0.0,1.5,1.56,2.92,0.56,5.5,4.0,1.4039288464133934,2.5113072029902863,,,,
2020-01-30,17,state,USA,IL,,2.0,0.0,,,,,,,,,,2.0,,,,1.82,1.78,3.48,0.52,6.0600000000000005,0.0,1.52,1.56,2.92,0.56,5.5,-21.0,1.8804658021556584,3.0869933992619973,,,,
2020-01-30,53,state,USA,WA,,1.0,0.0,,,,,,,,,,3.0,0.0,,,1.5,1.56,2.92,0.56,5.5,0.0,1.52,1.56,2.92,0.56,5.5,-17.0,1.5013182697160827,2.655638256407612,,,,
2020-01-31,04,state,USA,AZ,,1.0,0.0,,,,,,,,,,1.0,,,,1.5,1.56,2.92,0.56,5.5,0.0,1.5,1.56,2.92,0.56,5.5,-1.0,1.4999999999999998,2.6547005383792515,,,,
2020-01-31,06,state,USA,CA,,3.0,0.0,,,,,,,,,,3.0,,,,1.48,1.52,3.0,0.44,5.24,0.0,1.5,1.56,2.92,0.56,5.5,4.0,1.3870909952160788,2.499330020753644,,,,
2020-01-31,17,state,USA,IL,,2.0,0.0,,,,,,,,,,2.0,,,,1.86,1.82,3.54,0.52,6.1400000000000015,0.0,1.52,1.56,2.92,0.56,5.5,-21.0,1.9160238321662828,3.1353807209409634,,,,
2020-01-31,53,state,USA,WA,,1.0,0.0,,,,,,,,,,3.0,0.0,,,1.5,1.56,2.92,0.56,5.5,0.0,1.52,1.56,2.92,0.56,5.5,-17.0,1.501878511804516,2.656036770535761,,,,
2020-02-01,04,state,USA,AZ,,1.0,0.0,0.0,,,,,,,,,1.0,,,,1.5,1.56,2.92,0.56,5.5,0.0,1.5,1.56,2.92,0.56,5.5,-1.0,1.5002243680220773,2.654860136932357,USA,,0.0,1.73245788479
2020-02-01,06,state,USA,CA,,3.0,0.0,0.0,,,,,,,,,3.0,,,,1.44,1.5,2.98,0.42,5.24,0.0,1.5,1.56,2.92,0.56,5.5,4.0,1.3695953476770253,2.4868849316227504,USA,,6.824856308999999,4.63926134891
2020-02-01,17,state,USA,IL,,2.0,0.0,0.0,,,,,,,,,2.0,,,,1.9,1.84,3.6,0.52,6.24,0.0,1.52,1.56,2.92,0.56,5.5,-21.0,1.9557378745292464,3.1924978202389758,USA,,7.85431055765,5.04457240935
2020-02-01,25,state,USA,MA,,1.0,0.0,0.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,USA,,7.222688369119999,2.37231848863
2020-02-01,53,state,USA,WA,,1.0,0.0,0.0,,,,,,,,,4.0,0.0,,,1.5,1.56,2.92,0.56,5.5,0.0,1.52,1.56,2.92,0.56,5.5,-17.0,1.5025605147657413,2.6565218962003607,USA,,6.984076933139999,3.56618324523
2020-02-02,04,state,USA,AZ,,1.0,0.0,0.0,,,,,,,,,1.0,,,,1.5,1.56,2.92,0.56,5.5,0.0,1.5,1.56,2.92,0.56,5.5,-1.0,1.500507656217513,2.6550616468698465,USA,,7.81932108969,3.3633772222900005
2020-02-02,06,state,USA,CA,,6.0,0.0,0.0,,,,,,,,,6.0,,,,1.4,1.48,2.96,0.4,5.24,0.0,1.5,1.56,2.92,0.56,5.5,4.0,1.3515365343054109,2.474039248631809,USA,,4.04957578838,4.73805824241
2020-02-02,17,state,USA,IL,,2.0,0.0,0.0,,,,,,,,,2.0,,,,1.92,1.86,3.66,0.52,6.32,0.0,1.52,1.56,2.92,0.56,5.5,-21.0,1.9998163541490055,3.2469459495893522,USA,,3.9122227176199997,4.84224679359
2020-02-02,25,state,USA,MA,,1.0,0.0,0.0,,,,,,,,,1.0,,,,1.5,1.56,2.92,0.56,5.5,0.0,1.52,1.56,2.92,0.56,5.5,-20.0,1.5,2.6547005383792515,USA,,0.0,1.52377826272
2020-02-02,53,state,USA,WA,,1.0,0.0,0.0,,,,,,,,,6.0,0.0,,,1.5,1.56,2.92,0.56,5.5,0.0,1.52,1.56,2.92,0.56,5.5,-17.0,1.5033727333895412,2.6570996475036157,USA,,0.0,2.8112883896099996
2020-02-03,04,state,USA,AZ,,1.0,0.0,0.0,,,,,,,,,1.0,,,,1.5,1.56,2.92,0.56,5.5,0.0,1.5,1.56,2.92,0.56,5.5,-1.0,1.5008666271513134,2.655316991821016,USA,,0.0,2.6965968807
2020-02-03,06,state,USA,CA,,6.0,0.0,0.0,,,,,,,,,6.0,,,,1.34,1.46,2.94,0.38,5.22,0.0,1.5,1.56,2.92,0.56,5.5,4.0,1.3332815226393022,2.455280502223548,USA,,1.0784052251799998,3.9772310309300005
2020-02-03,17,state,USA,IL,,2.0,0.0,0.0,,,,,,,,,2.0,,,,1.96,1.9,3.72,0.52,6.4,0.0,1.52,1.56,2.92,0.56,5.5,-21.0,2.048588068134348,3.30473249324314,USA,,9.265792201410001,6.08282761462
2020-02-03,25,state,USA,MA,,1.0,0.0,0.0,,,,,,,,,1.0,,,,1.5,1.56,2.92,0.56,5.5,0.0,1.52,1.56,2.92,0.56,5.5,-20.0,1.5,2.6547005383792515,USA,,5.41428816588,2.28501228099
2020-02-03,53,state,USA,WA,,1.0,0.0,0.0,,,,,,,,,7.0,0.0,,,1.5,1.56,2.92,0.56,5.5,0.016744783244710956,1.64,1.66,3.18,0.56,5.82,-17.0,1.5054383398904698,2.6585689647698683,USA,,5.76580117696,3.6555942992300006
2020-02-04,04,state,USA,AZ,,1.0,0.0,0.0,,,,,,,,,1.0,,,,1.5,1.56,2.92,0.56,5.5,0.0,1.5,1.56,2.92,0.56,5.5,-1.0,1.5013182697160827,2.655638256407612,USA,,0.0,2.06133942057
2020-02-04,06,state,USA,CA,,6.0,0.0,0.0,,,,,,,,,6.0,,,,1.3,1.44,2.92,0.38,5.22,0.0,1.5,1.56,2.92,0.56,5.5,4.0,1.3150945125678952,2.4423436297323806,USA,,4.57064962911,4.196629058919999
2020-02-04,17,state,USA,IL,,2.0,0.0,0.0,,,,,,,,,2.0,,,,2.02,1.94,3.78,0.52,6.5,0.0,1.52,1.56,2.92,0.56,5.5,-21.0,2.102318312572903,3.371819665596064,USA,,0.0,4.68456798683
2020-02-04,25,state,USA,MA,,1.0,0.0,0.0,,,,,,,,,1.0,,,,1.5,1.56,2.92,0.56,5.5,0.0,1.52,1.56,2.92,0.56,5.5,-20.0,1.5,2.6547005383792515,USA,,0.0,1.56963974855
2020-02-04,53,state,USA,WA,,1.0,0.0,0.0,,,,,,,,,8.0,0.0,,,1.5,1.56,2.92,0.56,5.5,0.0570151093635882,1.78,1.76,3.38,0.54,6.08,-17.0,1.509208718670234,2.66125092894791,USA,,0.0,2.8407810471499997
2020-02-05,04,state,USA,AZ,,1.0,0.0,0.0,,,,,,,,,1.0,,,,1.5,1.56,2.92,0.56,5.5,0.0,1.5,1.56,2.92,0.56,5.5,-1.0,1.501878511804516,2.656036770535761,USA,,13.918359713800001,5.20116870231
2020-02-05,06,state,USA,CA,,6.0,0.0,0.0,,,,,,,,,6.0,,,,1.26,1.42,2.9,0.36,5.2,0.0,1.5,1.56,2.92,0.56,5.5,4.0,1.2982057594658891,2.4245567370133387,USA,,2.30679763261,3.7666739921800008
2020-02-05,17,state,USA,IL,,2.0,0.0,0.0,,,,,,,,,2.0,,,,2.06,1.98,3.86,0.52,6.62,0.0,1.52,1.56,2.92,0.56,5.5200000000000005,-21.0,2.161184460184875,3.4483336362744503,USA,,0.0,3.41348078106
2020-02-05,25,state,USA,MA,,1.0,0.0,0.0,,,,,,,,,1.0,,,,1.5,1.56,2.92,0.56,5.5,0.0,1.52,1.56,2.92,0.56,5.5,-20.0,1.4999999999999998,2.6547005383792515,USA,,11.9198061446,4.15763901375
2020-02-05,53,state,USA,WA,,1.0,0.0,0.0,,,,,,,,,8.0,0.0,,,1.5,1.56,2.92,0.56,5.5,0.12904159673416568,1.88,1.82,3.52,0.54,6.22,-17.0,1.5147842168955798,2.6652169194726207,USA,,0.0,2.08938798493
2020-02-05,55,state,USA,WI,,1.0,0.0,0.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,USA,,0.0,3.27100977166
2020-02-06,04,state,USA,AZ,,1.0,0.0,0.0,,,,,,,,,1.0,,,,1.5,1.56,2.92,0.56,5.5,0.0,1.5,1.56,2.92,0.56,5.5,-1.0,1.5025605147657413,2.6565218962003607,USA,,0.0,4.23469839018
2020-02-06,06,state,USA,CA,,6.0,0.0,0.0,,,,,,,,,6.0,,,,1.22,1.4,2.88,0.36,5.2,0.0,1.5,1.56,2.92,0.56,5.5,4.0,1.2831626917547296,2.4138562288984176,USA,,2.30558477933,3.37158562269
2020-02-06,17,state,USA,IL,,2.0,0.0,0.0,,,,,,,,,2.0,,,,2.12,2.02,3.94,0.54,6.72,0.0,1.52,1.56,2.92,0.56,5.5200000000000005,-21.0,2.225255608447489,3.5227765506481905,USA,,3.33242789537,3.1876417517699998
2020-02-06,25,state,USA,MA,,1.0,0.0,0.0,,,,,,,,,1.0,,,,1.5,1.56,2.92,0.56,5.5,0.0,1.52,1.56,2.92,0.56,5.5,-20.0,1.4999999999999998,2.6547005383792515,USA,,0.0,3.27958884898
2020-02-06,53,state,USA,WA,,1.0,0.0,0.0,,,,,,,,,11.0,0.0,,,1.5,1.56,2.92,0.56,5.5,0.24225360506908306,1.92,1.86,3.58,0.54,6.26,-17.0,1.5224359044124092,2.6706597550656523,USA,,0.0,1.4204145041
2020-02-06,55,state,USA,WI,,1.0,0.0,0.0,,,,,,,,,1.0,,,,1.5,1.56,2.92,0.56,5.5,0.0,1.52,1.56,2.92,0.56,5.5,-21.0,1.5,2.6547005383792515,USA,,0.0,2.0117865394599996
2020-02-07,04,state,USA,AZ,,1.0,0.0,0.0,,,,,,,,,1.0,,,,1.5,1.56,2.92,0.56,5.5,0.0,1.5,1.56,2.92,0.56,5.5,-1.0,1.5033727333895412,2.6570996475036157,USA,,0.0,3.30144730019
2020-02-07,06,state,USA,CA,,6.0,0.0,0.0,,,,,,,,,6.0,,,,1.18,1.38,2.88,0.34,5.22,0.0,1.5,1.56,2.92,0.56,5.5,4.0,1.2712458082027849,2.4111529560016773,USA,,0.0,2.40775668306
2020-02-07,17,state,USA,IL,,2.0,0.0,0.0,,,,,,,,,2.0,,,,2.2,2.06,4.04,0.56,6.84,0.0,1.52,1.56,2.92,0.56,5.5200000000000005,-21.0,2.2995385275049283,3.6102568542000046,USA,,6.803054407009999,3.9532566183599998
2020-02-07,25,state,USA,MA,,1.0,0.0,0.0,,,,,,,,,1.0,,,,1.5,1.56,2.92,0.56,5.5,0.0,1.52,1.56,2.92,0.56,5.5,-20.0,1.5002243680220773,2.654860136932357,USA,,0.0,2.46441128111
2020-02-07,53,state,USA,WA,,1.0,0.0,0.0,,,,,,,,,12.0,0.0,,,1.5,1.56,2.92,0.56,5.5,0.33980679973593914,1.9,1.84,3.56,0.52,6.18,-17.0,1.5324166384645268,2.67775929937192,USA,,0.0,0.847620990262
2020-02-07,55,state,USA,WI,,1.0,0.0,0.0,,,,,,,,,1.0,,,,1.5,1.56,2.92,0.56,5.5,0.0,1.52,1.56,2.92,0.56,5.5,-21.0,1.5,2.6547005383792515,USA,,0.0,0.976072304604
2020-02-08,04,state,USA,AZ,,1.0,0.0,0.0,,,,,,,,,1.0,,,,1.5,1.56,2.92,0.56,5.5,0.0,1.5,1.56,2.92,0.56,5.5,-1.0,1.5043170304828517,2.657771349506416,USA,,0.0,2.43514170782
2020-02-08,06,state,USA,CA,,6.0,0.0,0.0,,,,,,,,,6.0,,,,1.16,1.38,2.88,0.34,5.24,0.0,1.5,1.56,2.92,0.56,5.5,4.0,1.2619856085592869,2.4103394484285374,USA,,1.3836603327099999,1.9444873466200001
2020-02-08,17,state,USA,IL,,2.0,0.0,0.0,,,,,,,,,2.0,,,,2.28,2.12,4.14,0.56,6.96,0.0,1.52,1.56,2.94,0.56,5.5200000000000005,-21.0,2.3771972441495377,3.700138446516149,USA,,8.00046695528,4.9857889312
2020-02-08,25,state,USA,MA,,1.0,0.0,0.0,,,,,,,,,1.0,,,,1.5,1.56,2.92,0.56,5.5,0.0,1.52,1.56,2.92,0.56,5.5,-20.0,1.500507656217513,2.6550616468698465,USA,,0.0,1.72855332943
2020-02-08,53,state,USA,WA,,1.0,0.0,0.0,,,,,,,,,13.0,0.0,,,1.52,1.56,2.92,0.56,5.5,0.4381889667553765,1.86,1.8,3.52,0.5,6.08,-17.0,1.544739671831039,2.6865249794227384,USA,,0.0,0.378514832465
2020-02-08,55,state,USA,WI,,1.0,0.0,0.0,,,,,,,,,1.0,,,,1.5,1.56,2.92,0.56,5.5,0.0,1.52,1.56,2.92,0.56,5.5,-21.0,1.5,2.6547005383792515,USA,,0.0,0.166988931744
2020-02-09,04,state,USA,AZ,,1.0,0.0,0.0,,,,,,,,,1.0,,,,1.5,1.56,2.92,0.56,5.5,0.0,1.5,1.56,2.92,0.56,5.5,-1.0,1.5054227711803858,2.6585578903592637,USA,,8.15903505067,3.84476678376
2020-02-09,06,state,USA,CA,,6.0,0.0,0.0,,,,,,,,,6.0,,,,1.14,1.38,2.9,0.34,5.28,0.0,1.5,1.56,2.92,0.56,5.5,4.0,1.2576814008717476,2.418824763858315,USA,,0.0,1.2074089133299999
2020-02-09,17,state,USA,IL,,2.0,0.0,2.0,,,,,,,,,2.0,,,,2.36,2.18,4.24,0.58,7.08,0.0,1.52,1.56,2.94,0.56,5.5200000000000005,-21.0,2.457774994349536,3.7920964199831935,USA,,0.0,3.76771934314
2020-02-09,25,state,USA,MA,,1.0,0.0,0.0,,,,,,,,,1.0,,,,1.5,1.56,2.92,0.56,5.5,0.0,1.52,1.56,2.92,0.56,5.5,-20.0,1.5008666271513134,2.655316991821016,USA,,0.0,1.08614153378
2020-02-09,53,state,USA,WA,,1.0,0.0,1.0,,,,,,,,,13.0,0.0,,,1.52,1.56,2.92,0.56,5.5,0.5607617776032328,1.88,1.8,3.48,0.5,5.96,-17.0,1.5594396336900518,2.696981427813561,USA,,0.0,0.014118437802500002
2020-02-09,55,state,USA,WI,,1.0,0.0,0.0,,,,,,,,,1.0,,,,1.5,1.56,2.92,0.56,5.5,0.0,1.52,1.56,2.92,0.56,5.5,-21.0,1.4999999999999998,2.6547005383792515,USA,,0.0,0.0
2020-02-10,04,state,USA,AZ,,1.0,0.0,0.0,,,,,,,,,1.0,,,,1.5,1.56,2.92,0.56,5.5,0.0,1.5,1.56,2.92,0.56,5.5,-1.0,1.506641413817887,2.65942474116936,USA,,0.0,2.91960147166
2020-02-10,06,state,USA,CA,,7.0,0.0,0.0,,,,,,,,,7.0,,,,1.14,1.38,2.92,0.34,5.34,0.0,1.5,1.56,2.92,0.56,5.5,4.0,1.258703146529616,2.4368720650265656,USA,,3.39941499791,1.5177198365600002
2020-02-10,17,state,USA,IL,,2.0,0.0,2.0,,,,,,,,,2.0,,,,2.48,2.26,4.36,0.6,7.22,0.0,1.52,1.56,2.94,0.56,5.5200000000000005,-21.0,2.5406450513217003,3.8914584709483124,USA,,0.0,2.6806820760799996
2020-02-10,25,state,USA,MA,,1.0,0.0,0.0,,,,,,,,,1.0,,,,1.5,1.56,2.92,0.56,5.5,0.0,1.52,1.56,2.92,0.56,5.5,-20.0,1.5025134885354223,2.6564884452734083,USA,,5.67868900021,2.0657296598299997
2020-02-10,53,state,USA,WA,,1.0,0.0,1.0,,,,,,,,,16.0,0.0,,,1.52,1.56,2.92,0.56,5.5,0.7407530323479684,1.96,1.82,3.48,0.5,5.88,-17.0,1.5763917045717222,2.709039857351805,USA,,6.1531334732000005,1.3950631365700001
2020-02-10,55,state,USA,WI,,1.0,0.0,0.0,,,,,,,,,1.0,,,,1.5,1.56,2.92,0.56,5.5,0.0,1.52,1.56,2.92,0.56,5.5,-21.0,1.4999999999999998,2.6547005383792515,USA,,0.0,0.0
2020-02-11,04,state,USA,AZ,,1.0,0.0,0.0,,,,,,,,,1.0,,,,1.5,1.56,2.92,0.56,5.5,0.0,1.5,1.56,2.92,0.56,5.5,-1.0,1.5090690015124666,2.6611515446594667,USA,,0.0,2.08851137109
2020-02-11,06,state,USA,CA,,7.0,0.0,0.0,,,,,,,,,7.0,,,,1.16,1.4,2.96,0.34,5.42,0.0,1.5,1.56,2.92,0.56,5.5,4.0,1.2661585071360448,2.465269259174065,USA,,3.27432901295,1.8190527901299998
2020-02-11,17,state,USA,IL,,2.0,0.0,2.0,,,,,,,,,2.0,,,,2.6,2.34,4.48,0.62,7.36,0.0,1.52,1.56,2.94,0.56,5.5200000000000005,-21.0,2.6245088356242383,3.9915273848729593,USA,,3.21968086861,2.6030757907799997
2020-02-11,25,state,USA,MA,,1.0,0.0,0.0,,,,,,,,,1.0,,,,1.5,1.56,2.92,0.56,5.5,0.0,1.52,1.56,2.92,0.56,5.5,-20.0,1.5060143882118329,2.6589787222645285,USA,,5.73820776459,2.98437399693
2020-02-11,53,state,USA,WA,,1.0,0.0,1.0,,,,,,,,,17.0,0.0,,,1.52,1.56,2.92,0.56,5.5,0.924355781401664,2.06,1.82,3.44,0.52,5.7,-17.0,1.5954503775562896,2.7225967653473537,USA,,0.0,1.02039684875
2020-02-11,55,state,USA,WI,,1.0,0.0,0.0,,,,,,,,,1.0,,,,1.5,1.56,2.92,0.56,5.5,0.0,1.52,1.56,2.92,0.56,5.5,-21.0,1.5002243680220773,2.654860136932357,USA,,0.0,0.0
2020-02-12,04,state,USA,AZ,,1.0,0.0,0.0,,,,,,,,,1.0,,,,1.5,1.56,2.92,0.56,5.5,0.0,1.52,1.56,2.92,0.56,5.5,-1.0,1.5132823808813551,2.664148626171942,USA,,0.0,1.3689913724
2020-02-12,06,state,USA,CA,,7.0,0.0,0.0,,,,,,,,,7.0,,,,1.16,1.42,3.0,0.34,5.5,0.0,1.5,1.56,2.92,0.56,5.5,4.0,1.2796450034893978,2.4979565501449885,USA,,7.799979927130001,3.3379458492299996
2020-02-12,17,state,USA,IL,,2.0,0.0,2.0,,,,,,,,,2.0,,,,2.7,2.42,4.6000000000000005,0.66,7.48,0.0,1.52,1.56,2.94,0.56,5.5200000000000005,-21.0,2.708202673314025,4.0857019088542685,USA,,16.444970063499998,6.1154200893
2020-02-12,25,state,USA,MA,,1.0,0.0,0.0,,,,,,,,,1.0,,,,1.5,1.56,2.92,0.56,5.5,0.0,1.52,1.56,2.92,0.56,5.5,-20.0,1.5117246873535932,2.6630406000329643,USA,,0.0,2.26875970254
2020-02-12,48,state,USA,TX,,1.0,0.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,USA,,6.1865977299,1.7911135342299997
2020-02-12,53,state,USA,WA,,1.0,0.0,1.0,,,,,,,,,18.0,0.0,,,1.52,1.56,2.92,0.56,5.5,1.1179717378845628,2.04,1.78,3.3200000000000003,0.52,5.48,-17.0,1.6161046764448517,2.7372886817242987,USA,,0.0,0.701401019014
2020-02-12,55,state,USA,WI,,1.0,0.0,0.0,,,,,,,,,1.0,,,,1.5,1.56,2.92,0.56,5.5,0.0,1.52,1.56,2.92,0.56,5.5,-21.0,1.500507656217513,2.6550616468698465,USA,,25.436647144699997,5.65427015601
2020-02-13,04,state,USA,AZ,,1.0,0.0,0.0,,,,,,,,,1.0,,,,1.52,1.56,2.92,0.56,5.5,0.0,1.52,1.56,2.92,0.56,5.5,-1.0,1.5196511307370335,2.668678876305832,USA,,7.036568013510001,2.65234368423
2020-02-13,06,state,USA,CA,,7.0,0.0,0.0,,,,,,,,,7.0,,,,1.2,1.44,3.06,0.34,5.6000000000000005,0.0,1.5,1.56,2.92,0.56,5.5,4.0,1.2992747278808463,2.540787174665156,USA,,3.4177566023500003,3.5263689780900003
2020-02-13,17,state,USA,IL,,2.0,0.0,2.0,,,,,,,,,2.0,,,,2.82,2.48,4.7,0.68,7.58,0.0,1.52,1.56,2.94,0.56,5.5200000000000005,-21.0,2.789961879596907,4.1727267787185545,USA,,0.0,4.84315990143
2020-02-13,25,state,USA,MA,,1.0,0.0,0.0,,,,,,,,,1.0,,,,1.5,1.56,2.92,0.56,5.5,0.0,1.52,1.56,2.92,0.56,5.5,-20.0,1.5200673644829634,2.6689749537191325,USA,,5.922999256669999,3.2090684017799997
2020-02-13,48,state,USA,TX,,2.0,0.0,0.0,,,,,,,,,2.0,,,,1.5,1.56,2.92,0.56,5.5,0.0,1.5,1.56,2.92,0.56,5.5,-6.0,1.569710349301778,2.704287243213688,USA,,1.5854687038100002,1.7941551630500001
2020-02-13,53,state,USA,WA,,1.0,0.0,1.0,,,,,,,,,18.0,0.0,,,1.52,1.56,2.92,0.56,5.5,1.299477552220669,1.98,1.72,3.2,0.5,5.24,-17.0,1.6379571058590083,2.7528328581361,USA,,0.0,0.435539787932
2020-02-13,55,state,USA,WI,,1.0,0.0,0.0,,,,,,,,,1.0,,,,1.5,1.56,2.92,0.56,5.5,0.0,1.52,1.56,2.92,0.56,5.5,-21.0,1.5008666271513134,2.655316991821016,USA,,0.0,4.83344444902
2020-02-14,04,state,USA,AZ,,1.0,0.0,0.0,,,,,,,,,1.0,,,,1.52,1.56,2.92,0.56,5.5,0.0,1.52,1.56,2.92,0.56,5.5,-1.0,1.5285909402643922,2.675037985114628,USA,,0.0,1.9479865382900003
2020-02-14,06,state,USA,CA,,7.0,0.0,0.0,,,,,,,,,7.0,,,,1.22,1.48,3.12,0.36,5.68,0.0,1.5,1.56,2.92,0.56,5.5,4.0,1.324587327033807,2.5818866666182765,USA,,2.34244981667,3.3805245803900004
2020-02-14,17,state,USA,IL,,2.0,0.0,2.0,,,,,,,,,2.0,,,,2.92,2.54,4.8,0.7000000000000001,7.68,0.0,1.52,1.56,2.94,0.56,5.5200000000000005,-21.0,2.8677533925884133,4.256929329686384,USA,,0.0,3.6626674606900003
2020-02-14,25,state,USA,MA,,1.0,0.0,0.0,,,,,,,,,1.0,,,,1.5,1.56,2.92,0.56,5.5,0.0,1.52,1.56,2.92,0.56,5.5200000000000005,-20.0,1.5314997292214203,2.6771070790279783,USA,,6.238872969369999,4.12486782988
